user_id,browser,program,hrs_per_week
35080998,Chrome,binge,3.57
96687069,Chrome,drip,6.39
89653633,Firefox,drip,5.02
86829108,IE,drip,2.76
46153750,Firefox,drip,3.04
68777318,IE,binge,0.81
14501899,IE,drip,4.46
49313411,IE,drip,4.56
51691490,IE,drip,2.19
71218566,IE,drip,2.95
41941524,Chrome,drip,2.7
5129039,Opera,binge,1.51
28446778,IE,binge,4.58
66099208,Chrome,binge,6.55
73664885,Chrome,drip,8.21
94812975,IE,binge,3.45
88398647,Firefox,drip,6.93
78128325,Chrome,binge,2.38
36149788,Chrome,drip,1.73
78914106,Chrome,drip,3.72
67200919,Firefox,drip,5.84
4919340,IE,drip,3.85
72325956,Chrome,drip,5.16
76931803,Safari,drip,4.12
21072429,Firefox,binge,4.13
39528563,Chrome,drip,8.17
13698970,Firefox,drip,6.88
4169372,Opera,binge,7.94
64034087,Chrome,binge,5.75
76447048,Chrome,drip,7.66
72296177,IE,binge,5.82
48509390,Firefox,drip,4.26
79509328,Chrome,binge,1.52
91916160,IE,drip,7.05
65965384,IE,binge,8.94
62939665,Firefox,drip,3.84
40752748,Firefox,binge,1.47
21917549,Chrome,binge,4.14
46462978,Firefox,binge,1.97
16019369,Firefox,binge,3.5
64982296,Firefox,binge,8.04
91036100,IE,drip,5.54
53471795,IE,drip,4.49
37953909,Chrome,binge,5.55
97392064,Firefox,drip,7.18
30120168,IE,drip,7.3
30796574,IE,binge,7.55
45827902,IE,drip,2.46
61361662,IE,binge,6.25
85840826,Chrome,drip,1.49
34899317,Chrome,binge,3.62
66778438,Chrome,binge,5.37
60198260,Firefox,drip,4.82
59296795,Chrome,binge,11.93
56518261,Chrome,drip,3.91
57224783,Firefox,binge,3.56
71775928,Chrome,binge,2.95
25207628,Safari,drip,0.35
44285693,Firefox,binge,5.84
57486014,Chrome,binge,6.28
50225414,Chrome,binge,6.89
23238575,Opera,drip,0.0
92470285,Firefox,drip,4.38
62868894,Firefox,drip,2.12
28914783,Firefox,drip,5.96
21432842,IE,binge,5.76
50403487,Firefox,drip,1.47
10547507,Chrome,binge,3.38
66607164,IE,binge,5.71
47253385,Firefox,binge,3.39
73210542,Chrome,binge,2.35
15926462,Chrome,binge,2.12
83123936,IE,drip,9.55
19256423,IE,drip,7.32
79189218,Safari,binge,3.26
88334145,Firefox,drip,3.01
3100071,Chrome,drip,6.39
72751103,Safari,binge,1.16
89269711,IE,binge,6.59
73613564,Chrome,binge,4.86
67258716,Chrome,drip,7.63
51712219,Chrome,binge,3.13
76568081,Firefox,drip,3.9
7743652,Firefox,binge,3.9
62455855,Chrome,drip,4.81
42440298,IE,drip,6.33
85254285,Safari,drip,4.72
2917613,Chrome,binge,4.56
54647946,Chrome,drip,6.01
37376459,Firefox,binge,5.24
91254727,Chrome,binge,5.86
49611788,IE,binge,6.24
10299375,IE,drip,9.71
98704124,Firefox,drip,5.27
15184354,Safari,binge,1.49
15207511,IE,drip,6.23
85044253,Chrome,drip,8.21
83088371,Safari,binge,8.4
72829749,IE,drip,6.32
97024250,Chrome,drip,3.47
69034824,Firefox,binge,9.69
58422939,Chrome,drip,5.51
3822523,Chrome,drip,5.55
99398369,Firefox,binge,4.69
3259948,Chrome,drip,4.9
80267873,IE,drip,3.51
80556269,Chrome,binge,4.83
99856896,Safari,drip,10.36
56606119,Chrome,binge,7.18
53036958,Firefox,drip,7.56
88844961,Firefox,drip,2.24
21508848,Firefox,drip,7.36
77316474,Firefox,binge,11.92
84948356,IE,drip,5.96
35223520,Opera,binge,0.86
96584118,Chrome,binge,6.38
61703521,Chrome,binge,7.74
8506766,Safari,drip,3.18
57627543,IE,binge,5.07
58546328,Safari,binge,7.59
90949185,Opera,binge,6.97
38333028,Chrome,binge,6.16
12547545,IE,binge,6.61
73854109,Chrome,drip,2.78
72144713,IE,drip,5.53
97351819,Chrome,binge,9.57
84283784,Chrome,binge,9.73
46699062,Firefox,drip,0.6
40697000,Firefox,drip,5.98
55913137,Chrome,drip,3.88
37194373,IE,binge,6.64
22794300,Chrome,binge,6.48
36660180,Safari,drip,3.12
22761794,Opera,binge,4.75
52863944,IE,binge,1.94
2490266,Firefox,drip,4.27
86433684,Chrome,drip,4.76
92619377,Firefox,drip,9.92
16438161,Chrome,binge,0.15
92571155,Chrome,binge,5.56
49174842,Safari,drip,4.97
70814539,IE,binge,1.32
5515848,IE,binge,0.5
47904966,Firefox,binge,5.4
63379737,Chrome,drip,6.16
46285738,Chrome,drip,5.65
10038271,Firefox,binge,5.98
9606937,Firefox,binge,2.76
8356546,IE,binge,1.95
70153335,Chrome,drip,2.96
76517743,Chrome,drip,2.3
1959948,Chrome,drip,4.1
1337631,Chrome,binge,6.72
31754738,Chrome,binge,1.23
96895347,Chrome,drip,5.96
79139344,Chrome,binge,3.42
25843609,Chrome,binge,10.44
80203446,Firefox,binge,0.03
58924542,Firefox,binge,4.19
16569711,Safari,drip,2.93
26168015,Chrome,binge,1.59
95694106,Firefox,drip,4.63
48556459,IE,drip,4.09
5168125,Chrome,drip,2.1
63001577,Safari,binge,9.65
73794161,IE,binge,4.87
4390847,Chrome,drip,6.15
87807230,Firefox,binge,4.26
41853361,IE,drip,4.29
20867349,Firefox,drip,5.52
98974334,Safari,binge,8.55
5316489,Chrome,drip,5.65
93019040,Chrome,drip,6.69
35282098,Chrome,drip,1.2
784438,Firefox,binge,1.75
8355043,Chrome,binge,4.76
12567220,Firefox,binge,3.02
99884381,Chrome,drip,4.61
69661117,Safari,binge,4.37
34898001,Chrome,drip,5.93
62847078,Chrome,drip,4.26
33365174,IE,binge,2.52
24096422,Chrome,drip,5.72
26988137,Chrome,binge,4.23
8409160,Chrome,binge,5.45
56757645,Chrome,drip,5.33
61354568,Chrome,binge,6.59
12592358,Chrome,binge,1.92
92755744,Chrome,binge,6.88
83738902,IE,binge,6.04
53051616,IE,binge,4.11
25667667,Chrome,drip,2.41
51608011,Firefox,drip,4.29
89123437,Opera,binge,1.61
88088773,Safari,drip,3.0
54546704,Chrome,binge,4.27
68048154,Safari,binge,9.65
80762584,IE,drip,7.15
34675851,Safari,drip,4.58
87395519,Chrome,drip,4.4
95099858,Safari,binge,6.56
8386793,Firefox,binge,7.44
25857327,Firefox,drip,4.56
19325323,Firefox,drip,3.19
56885522,Chrome,drip,6.55
85293729,Chrome,binge,5.88
25505142,Chrome,drip,2.72
83661094,Firefox,drip,7.04
75483969,Chrome,binge,1.05
40319786,Safari,binge,3.46
59545168,Chrome,binge,5.87
3970915,Chrome,binge,6.97
97705344,IE,drip,2.98
69740911,Firefox,binge,6.38
75990397,Chrome,binge,0.43
93962699,Chrome,drip,2.06
40954055,Chrome,binge,3.95
44213801,Chrome,binge,3.18
26356243,Safari,drip,5.28
54991333,Chrome,binge,9.96
85069907,Chrome,binge,5.71
97592304,Chrome,drip,2.47
6021936,Chrome,binge,3.3
90226733,Firefox,drip,0.71
32802799,IE,binge,4.88
87800981,IE,binge,2.27
43557315,Opera,drip,0.0
98554374,Chrome,binge,9.24
77122929,Chrome,binge,0.16
13263466,Chrome,drip,3.65
58543126,IE,binge,12.32
4220705,IE,drip,1.81
58651130,IE,binge,1.1
74877606,Chrome,drip,6.5
8198304,Firefox,binge,7.77
83924524,IE,drip,0.18
88678479,Chrome,drip,9.24
43448224,IE,binge,1.31
77364914,Firefox,binge,10.69
51047471,IE,drip,3.87
36304643,IE,binge,1.02
67780693,IE,drip,1.8
93365540,Firefox,binge,5.1
63873833,IE,drip,5.74
29388116,Chrome,drip,6.1
5920898,IE,binge,2.03
51662693,Firefox,drip,2.05
74317990,Chrome,drip,6.37
90845921,IE,drip,3.15
9994172,IE,binge,7.75
41460998,Chrome,drip,5.16
31028745,Firefox,drip,4.86
23010029,Chrome,drip,7.35
77951005,Chrome,drip,2.2
77867252,Chrome,drip,7.27
46802475,Chrome,binge,3.98
76445869,Chrome,drip,4.59
43838762,Safari,drip,4.28
21732276,Chrome,binge,8.54
19162835,Chrome,binge,0.08
60644996,Firefox,drip,2.73
30651052,Opera,drip,0.0
53852058,Safari,drip,5.75
56908969,Chrome,binge,9.98
45187352,Firefox,binge,10.87
60329737,Firefox,binge,4.22
47671417,Firefox,drip,3.67
80064508,Chrome,drip,6.08
58432025,IE,binge,10.73
38962853,Chrome,binge,6.42
40504846,Firefox,binge,3.99
41665182,IE,drip,4.69
98153257,Chrome,binge,3.78
84181128,Chrome,binge,8.11
89199543,Safari,binge,2.91
14261168,IE,binge,4.72
848016,Chrome,drip,3.38
29915938,Chrome,binge,5.81
91126101,IE,drip,5.89
32316371,IE,drip,3.83
8697760,IE,binge,6.42
70591144,Firefox,binge,1.28
99258478,Chrome,binge,2.19
47657251,Safari,drip,6.39
64701113,Chrome,drip,4.44
35315963,IE,drip,1.2
40021983,Chrome,binge,2.83
82159665,Safari,drip,1.6
26640610,Chrome,drip,4.67
17984347,IE,drip,7.0
81067044,Firefox,drip,4.98
45837123,Safari,drip,3.66
28551631,Firefox,binge,6.17
67362447,IE,drip,5.96
79613843,Chrome,drip,4.35
63370582,Firefox,binge,9.64
39927769,IE,drip,5.35
97246421,Chrome,drip,7.76
98218719,IE,binge,1.26
19364487,Opera,drip,0.0
41597858,Chrome,binge,4.65
62980614,Chrome,drip,5.95
3377703,Firefox,binge,6.18
82786391,Firefox,binge,4.86
26699207,Chrome,drip,6.32
19912895,Chrome,drip,6.06
13093048,IE,drip,7.72
29550879,Safari,drip,6.48
808130,IE,binge,9.38
10720643,Firefox,binge,6.13
12768532,IE,binge,5.79
30930146,Chrome,binge,5.43
51394797,Chrome,binge,4.58
67501162,Chrome,binge,2.35
93226465,Firefox,drip,4.36
95991053,Firefox,drip,5.33
62174167,Firefox,binge,2.34
88529431,Firefox,binge,3.02
25977259,Chrome,binge,0.55
78642297,Chrome,binge,7.07
24479891,IE,binge,8.72
5067296,IE,binge,10.83
6193231,IE,drip,6.44
81511961,Chrome,binge,4.52
28391509,Firefox,binge,3.31
80950541,Chrome,binge,2.83
18195926,Firefox,drip,3.26
69360047,Firefox,drip,6.55
11715127,Chrome,binge,3.65
30379108,IE,drip,0.71
58817680,Chrome,drip,5.99
31028011,Chrome,drip,4.28
93713636,IE,drip,1.82
475055,Firefox,drip,5.37
62991262,Chrome,binge,1.38
1309154,Safari,binge,3.13
13784966,Chrome,binge,0.97
55500477,Chrome,drip,7.81
50952566,Firefox,drip,3.4
2986353,IE,binge,8.25
3855775,Chrome,binge,4.44
62109334,IE,binge,11.09
21372702,Firefox,drip,0.5
43217180,Firefox,binge,1.52
93453169,Chrome,drip,5.21
11724058,Chrome,binge,0.44
6866934,Chrome,binge,2.35
41267904,Opera,drip,0.0
26175998,IE,binge,2.8
4092848,IE,binge,1.76
44337373,Chrome,binge,5.89
27727412,Firefox,drip,4.64
52234040,IE,binge,5.72
95613164,Safari,drip,0.34
57781775,Safari,binge,3.51
73038789,Firefox,drip,6.28
93334826,Chrome,drip,5.73
59899394,IE,drip,4.48
36783089,Chrome,binge,3.3
88289567,IE,binge,3.65
83389457,IE,binge,2.37
11795875,Chrome,drip,7.16
46154554,Safari,binge,5.58
13029700,Chrome,binge,1.31
43477808,Chrome,binge,10.66
80656245,Firefox,binge,3.15
76403630,Chrome,binge,3.07
62986721,Chrome,binge,7.12
97627399,IE,binge,1.26
73905571,Chrome,drip,3.77
66650167,IE,drip,7.74
62435226,IE,drip,4.11
78231089,Chrome,drip,8.22
47024539,Firefox,binge,6.44
17372676,Chrome,binge,4.43
94306399,IE,binge,1.75
88497002,Chrome,binge,3.78
27724375,IE,binge,6.4
69162674,Chrome,binge,3.18
40218948,Safari,drip,3.65
26763896,Firefox,binge,1.96
7968534,IE,drip,5.24
3469053,Chrome,drip,11.05
81726040,IE,drip,2.18
72163017,Firefox,drip,4.41
86750015,IE,drip,4.24
45697323,Chrome,binge,3.93
43917071,Firefox,drip,5.48
1856563,Chrome,drip,2.13
10467516,Firefox,drip,7.92
72497359,Safari,binge,5.39
52732927,Chrome,drip,8.28
13555050,Chrome,drip,3.84
92417635,Chrome,drip,3.3
92338707,Firefox,binge,0.27
66279410,Chrome,binge,2.41
95724031,IE,drip,1.51
20986402,IE,binge,5.39
85100394,Chrome,drip,4.29
28564188,Safari,binge,3.68
59481186,IE,binge,3.83
97214148,Firefox,drip,5.24
46935978,Firefox,drip,1.6
74757965,Chrome,drip,5.14
4912582,Chrome,binge,3.95
41798666,IE,drip,3.31
43746676,Chrome,drip,2.04
44956912,Chrome,drip,2.38
83464041,Chrome,binge,5.25
91828080,Safari,binge,7.82
98498039,Opera,binge,10.3
8309287,Firefox,drip,6.22
46500776,Chrome,drip,6.01
74070261,IE,binge,6.76
70831447,Chrome,drip,6.1
12236786,Safari,binge,0.01
66918926,Chrome,drip,4.56
84737066,IE,drip,3.65
20534262,IE,drip,3.85
82291195,IE,binge,8.67
58669308,Firefox,binge,7.97
75548713,Firefox,drip,5.28
22000999,IE,drip,5.82
79610892,IE,binge,5.25
18527981,Chrome,binge,12.19
72836164,IE,drip,5.25
62172025,Firefox,drip,6.78
4672587,Chrome,drip,5.49
33254916,Safari,binge,2.47
19110769,Chrome,binge,8.65
56413948,IE,drip,2.14
3678469,Safari,drip,2.49
9378595,IE,binge,0.64
84446438,Firefox,drip,3.46
89125391,Safari,drip,1.2
69440418,Chrome,binge,4.87
82477808,IE,drip,2.68
2667346,Firefox,binge,7.82
36512862,Chrome,drip,3.74
16936819,Chrome,binge,5.49
90304899,Firefox,binge,3.6
3887697,Chrome,binge,3.79
70887564,IE,binge,3.47
37737703,Chrome,binge,8.63
63429614,Firefox,drip,3.94
82835350,Chrome,binge,6.7
32471774,Firefox,drip,6.67
27776184,IE,binge,1.15
21249176,Chrome,binge,11.95
56000969,Chrome,binge,6.87
25427931,Chrome,binge,2.52
76428249,Chrome,drip,4.5
50159508,Chrome,binge,5.8
76206898,Firefox,binge,1.98
52673385,Chrome,binge,1.4
79097365,Chrome,drip,2.95
28333082,IE,drip,2.8
78515120,IE,binge,4.35
22570034,Chrome,drip,2.87
6774832,Chrome,drip,1.71
52083618,Firefox,drip,0.09
41536262,Chrome,drip,0.81
25803065,Chrome,binge,2.23
73643260,Chrome,binge,4.55
68178782,Firefox,drip,4.93
29155592,Chrome,drip,3.33
56186022,Firefox,binge,6.94
44317583,Chrome,binge,5.1
21743182,Chrome,binge,3.79
1051731,Firefox,binge,2.11
35078788,Chrome,binge,3.62
95090403,Firefox,binge,7.07
36756356,Safari,binge,3.04
66401629,IE,drip,3.92
70745319,Safari,drip,0.84
65004282,Chrome,binge,5.2
30985265,Chrome,binge,8.04
36619775,IE,drip,1.31
64002433,Chrome,binge,2.55
63478417,Firefox,binge,4.05
24242150,Firefox,drip,6.66
17049448,Chrome,binge,0.02
21620093,Safari,binge,6.99
98564322,IE,binge,2.03
70686091,Chrome,binge,7.64
68075248,IE,binge,9.91
82425565,Firefox,binge,0.98
15276932,Chrome,binge,1.75
2893662,IE,binge,5.68
43281934,Chrome,drip,2.28
41604548,IE,binge,4.64
22698746,Firefox,binge,3.56
88189906,Chrome,drip,4.56
62552893,Chrome,drip,0.79
83611923,IE,drip,5.1
59415215,Chrome,drip,2.22
26886881,Chrome,binge,6.33
72076285,Firefox,binge,0.3
96521470,Chrome,drip,4.4
19697029,Safari,binge,5.96
29927450,Chrome,binge,11.46
54183961,Chrome,drip,4.01
6263385,Firefox,binge,7.8
70731402,IE,binge,0.95
23231710,Chrome,drip,3.11
62000954,Firefox,binge,10.05
86776557,Safari,drip,7.84
66407613,IE,binge,3.39
22466527,Firefox,binge,7.16
36500788,Chrome,drip,3.72
11902792,Chrome,drip,0.83
59954426,Firefox,binge,3.56
16516323,IE,binge,6.68
75569024,Chrome,binge,5.95
42223452,Chrome,binge,2.02
52532057,Chrome,drip,7.85
15885830,Chrome,drip,5.08
57641580,Safari,drip,3.88
13793275,Chrome,drip,1.33
97477481,IE,binge,4.85
31501212,Chrome,drip,1.05
50063725,Chrome,drip,0.78
4886189,Safari,binge,7.44
18636339,IE,drip,9.94
33147246,Firefox,drip,4.91
78714550,IE,drip,2.84
81217931,Firefox,drip,2.83
32559527,IE,drip,5.29
93941596,Firefox,drip,2.33
75582069,Safari,binge,7.26
89685013,Safari,binge,4.08
13296451,Firefox,drip,6.65
52402847,Firefox,drip,7.23
35286907,IE,drip,8.91
5316919,Firefox,binge,5.52
8542957,Safari,drip,2.13
74970950,Firefox,drip,2.03
30062525,Safari,binge,5.69
6561488,Chrome,drip,3.32
2516596,IE,binge,3.84
11380502,IE,binge,5.11
1716755,Firefox,drip,2.46
68355551,Chrome,binge,4.1
21873748,Chrome,drip,2.81
30812951,IE,binge,9.4
92931781,Firefox,binge,1.02
14126863,Firefox,binge,2.11
22448188,Firefox,drip,1.45
43280763,Chrome,binge,0.05
51366689,Chrome,drip,5.14
66810825,Chrome,drip,0.92
61571506,IE,drip,5.29
52413141,Chrome,drip,1.29
54476084,IE,binge,5.4
55319487,IE,binge,1.56
72163115,Chrome,drip,2.67
76620298,Chrome,binge,1.71
23278003,Chrome,binge,4.19
49948116,Chrome,binge,5.52
84255203,Safari,binge,10.47
80279046,Chrome,binge,8.02
25692827,Chrome,drip,1.8
22910618,Chrome,binge,1.32
38070320,Chrome,drip,3.19
5251215,Firefox,binge,1.79
77026920,Chrome,drip,8.35
89686375,IE,binge,8.2
34837116,Firefox,binge,4.94
8462227,IE,binge,6.91
55969806,IE,drip,5.9
27911835,Safari,binge,6.11
39831756,Firefox,drip,2.56
9976714,Chrome,drip,6.23
34125217,Safari,binge,7.04
72578604,IE,binge,1.69
50108995,Firefox,drip,8.41
31622169,Firefox,drip,1.97
31031228,Firefox,binge,1.63
66239716,Chrome,drip,4.47
76013597,Chrome,drip,6.88
60959370,Chrome,drip,2.57
95245991,IE,drip,2.36
28998711,Chrome,binge,4.09
44501417,Chrome,binge,3.72
5589052,Chrome,drip,5.77
99753186,Chrome,drip,3.12
71386946,IE,binge,0.41
50716069,Firefox,drip,2.41
80888091,Chrome,binge,3.82
77153774,Safari,drip,3.72
65403565,Chrome,drip,4.16
39984412,IE,binge,4.31
17629685,IE,drip,3.26
27076523,Safari,drip,4.77
58148113,Safari,binge,4.26
31990421,Chrome,binge,4.53
43435181,Chrome,drip,3.19
48781227,Chrome,drip,2.63
83660074,Chrome,drip,3.78
74782738,Safari,drip,2.95
39557060,IE,binge,2.1
78386812,Firefox,drip,1.39
39575805,Chrome,drip,7.02
46930496,IE,drip,7.06
64073459,Chrome,drip,5.21
7902640,Chrome,binge,0.09
16719244,Safari,drip,6.44
72966785,Chrome,drip,6.8
14571845,Firefox,drip,2.62
66318324,Firefox,drip,1.45
59166751,IE,binge,7.14
44664693,Firefox,binge,1.55
95326463,IE,drip,2.54
38411571,IE,binge,8.04
34302327,Chrome,binge,3.58
3087331,Chrome,drip,1.57
6764212,Firefox,drip,7.43
88438183,Firefox,drip,6.07
6593068,Chrome,binge,5.59
96763426,Chrome,drip,3.17
92326380,Chrome,binge,5.39
13607778,Firefox,binge,3.86
53631592,Chrome,drip,4.81
75930258,Chrome,drip,9.13
3507878,Safari,binge,4.0
1980677,Firefox,drip,5.03
55351896,IE,drip,5.95
55037088,Firefox,binge,2.95
77841802,Firefox,drip,6.73
34436422,Chrome,drip,4.18
26083745,IE,drip,2.05
7213653,Firefox,drip,6.96
7315043,Chrome,drip,7.34
74773718,Chrome,binge,9.11
20543243,Firefox,binge,1.94
64882383,Chrome,drip,4.89
11520440,Chrome,binge,3.95
7785588,Firefox,drip,5.78
4626866,Chrome,drip,7.37
93617962,IE,binge,5.25
52552461,Opera,binge,5.03
32646130,Safari,drip,3.29
48758735,IE,drip,1.02
80920697,Opera,drip,0.0
64085836,Firefox,drip,0.66
66541794,Firefox,binge,5.3
36828367,Firefox,drip,3.05
64049764,Chrome,drip,7.23
35735735,Chrome,binge,5.78
71796996,Chrome,drip,3.47
12969255,Safari,drip,7.68
85551060,Firefox,binge,4.86
26203758,IE,drip,4.19
19834182,Chrome,drip,6.08
6660148,Safari,binge,2.02
18943557,Chrome,drip,6.88
93971314,Chrome,drip,5.82
25086313,IE,binge,1.7
60919927,Chrome,drip,7.44
97243718,IE,binge,0.71
77357577,Chrome,drip,5.43
85786528,Chrome,drip,7.61
96008103,Chrome,drip,5.64
65629469,Chrome,drip,4.65
66341811,Firefox,binge,3.54
23056203,Opera,drip,0.0
7017595,Chrome,drip,4.62
64442781,Chrome,drip,6.07
47844495,Safari,drip,1.73
98575400,Firefox,binge,1.77
10663469,Safari,drip,2.49
96207825,Firefox,binge,5.36
71116564,Chrome,binge,0.96
87349984,Safari,drip,4.77
81485381,Chrome,binge,8.74
72876134,Chrome,drip,5.21
68062825,Firefox,binge,7.23
3993932,IE,drip,6.46
34833811,IE,binge,1.33
34786349,Firefox,binge,6.62
37207247,Chrome,drip,7.63
41255099,IE,drip,3.21
99647972,Chrome,drip,13.01
53724940,Chrome,binge,12.63
39885952,Chrome,drip,6.48
3796550,Chrome,drip,4.63
30102565,IE,binge,0.87
20888305,Chrome,binge,3.49
15673918,IE,binge,4.71
6346044,IE,drip,3.62
40665051,Chrome,binge,4.06
9896644,Chrome,binge,0.54
76406212,IE,drip,3.03
88345746,Chrome,binge,6.79
17471329,Firefox,binge,2.77
7684900,IE,binge,7.66
65094259,Firefox,binge,5.21
92824330,Firefox,binge,0.7
16126811,IE,drip,2.67
8105520,Chrome,binge,0.65
91390214,IE,binge,8.48
65392386,Chrome,binge,1.05
52103466,Chrome,binge,2.68
53364493,IE,binge,1.76
12181952,Safari,drip,5.86
95369738,IE,drip,4.79
18927201,IE,binge,2.75
60950396,IE,binge,8.73
18761674,Chrome,binge,5.49
90240777,Firefox,drip,5.19
46911875,IE,binge,2.92
33647339,Chrome,drip,2.87
82098885,Chrome,binge,7.3
45099272,IE,drip,1.43
13185219,Chrome,drip,3.27
83961411,Chrome,binge,2.69
51083105,IE,binge,0.98
33567178,Firefox,binge,2.65
62948018,Opera,drip,0.0
13590430,Firefox,drip,1.32
43521902,Chrome,binge,6.71
63235641,Safari,binge,4.6
19821892,Chrome,binge,0.83
70548224,Chrome,binge,6.87
13575861,Firefox,drip,4.11
29027624,IE,drip,2.31
61075783,Safari,drip,7.08
32902725,IE,drip,3.65
36957339,Firefox,binge,5.89
1523784,Chrome,binge,6.49
39807449,Safari,binge,4.15
33242308,Safari,drip,5.33
81440764,IE,drip,4.2
2682135,Chrome,drip,9.31
51891452,Opera,binge,8.01
55712518,Firefox,drip,4.33
18240174,Chrome,binge,0.79
5383645,Chrome,drip,6.56
2665222,Safari,drip,7.47
4761631,Firefox,drip,5.74
71612037,Chrome,binge,3.78
2351997,IE,drip,6.25
91166339,IE,drip,5.48
15623744,Chrome,drip,1.82
97697322,Chrome,drip,3.24
70096378,IE,drip,4.31
99935173,Chrome,binge,4.99
60579074,IE,binge,5.08
34358262,Chrome,drip,5.06
86060838,IE,binge,1.62
57471424,Firefox,drip,1.25
77864318,Safari,binge,8.34
86458963,Firefox,drip,1.92
15218749,IE,drip,5.6
36523258,IE,binge,4.83
66839214,Chrome,drip,2.47
45959230,Safari,drip,3.9
42094711,Chrome,binge,3.42
2946925,IE,drip,9.35
92229381,Chrome,binge,1.24
17982596,Chrome,binge,10.13
64197164,Chrome,drip,6.03
94639343,Chrome,drip,3.5
38391416,Chrome,drip,7.21
2571134,Safari,binge,6.35
22216546,Safari,drip,5.71
97002696,Chrome,drip,7.34
38246301,Firefox,drip,4.66
38034331,Safari,drip,5.05
42804315,Chrome,drip,3.17
58728485,IE,binge,1.42
67469563,Chrome,binge,1.49
65975174,Chrome,binge,6.9
36838163,Chrome,drip,1.19
35558150,Chrome,drip,2.54
8066584,Chrome,binge,5.05
32700493,Chrome,drip,4.66
53521079,Firefox,drip,6.35
88321176,Chrome,binge,6.3
91041709,Safari,binge,4.33
75197325,Chrome,binge,6.09
19039504,Firefox,binge,6.06
84982146,Chrome,binge,4.83
96423012,IE,binge,2.28
23142297,Safari,binge,2.68
90533140,Chrome,binge,8.58
8882962,Chrome,binge,2.01
45494511,IE,binge,6.45
92187643,Firefox,drip,1.42
22930388,Chrome,drip,4.74
47060407,Firefox,binge,2.81
12512332,IE,binge,4.35
83130491,Chrome,drip,5.29
52606866,Opera,binge,4.03
44279756,IE,drip,4.57
46779493,Chrome,drip,6.65
85318586,Chrome,drip,7.23
72054410,Chrome,binge,6.53
12634814,Safari,drip,2.48
75194608,Chrome,binge,3.16
84636283,Safari,drip,2.54
43194358,Chrome,drip,4.47
40093346,Firefox,drip,5.8
19085681,Chrome,binge,2.3
83463221,Safari,drip,0.5
47229722,Chrome,binge,4.88
29887559,Firefox,drip,6.41
75769690,IE,binge,2.9
80233144,Firefox,binge,2.93
39421523,Firefox,drip,2.66
90018766,Firefox,drip,1.12
13135832,Firefox,binge,4.22
50614844,Chrome,binge,8.06
10027894,Chrome,drip,8.02
8962874,Firefox,binge,3.53
21493417,Chrome,binge,4.64
99528390,Firefox,drip,2.36
87681617,IE,drip,2.27
60960505,Firefox,drip,6.52
66104089,Firefox,drip,7.85
29764341,Chrome,drip,5.0
77067830,Firefox,binge,3.77
32352100,Firefox,binge,0.78
50088650,Chrome,drip,3.32
64653945,Chrome,binge,6.25
39409442,Chrome,drip,5.63
85254624,IE,drip,4.8
87046434,Safari,drip,5.77
65490724,Opera,drip,0.0
71421141,Firefox,drip,0.2
90259492,Firefox,binge,3.54
17084586,IE,drip,6.11
30292095,Chrome,drip,5.72
62526058,Chrome,binge,2.73
87973441,Chrome,drip,0.11
87576136,Chrome,binge,6.69
47811929,Firefox,binge,8.35
8461706,Safari,drip,5.8
33729534,Chrome,drip,6.84
26943815,Firefox,binge,0.8
22192793,IE,binge,9.13
39733884,Chrome,binge,6.85
2567937,IE,drip,1.88
97227784,IE,drip,5.25
3584479,Safari,binge,3.78
92695422,IE,binge,1.84
99692594,IE,drip,5.56
43672462,Chrome,binge,8.29
34596506,Firefox,drip,6.42
79596113,IE,drip,6.92
51604085,IE,binge,5.36
76326123,Safari,binge,8.58
7092412,Firefox,drip,2.57
69136217,Chrome,drip,1.7
35247176,Safari,binge,2.88
62694043,Firefox,drip,3.94
34828768,Firefox,binge,6.4
85532965,Chrome,drip,2.1
42058826,Firefox,binge,4.24
29952093,Firefox,drip,5.72
23769876,Firefox,binge,3.87
47088310,IE,binge,3.43
81539763,Safari,binge,7.89
3531696,Firefox,drip,5.81
90859350,Firefox,drip,4.46
71236388,IE,binge,1.46
70019781,Firefox,binge,6.46
34377025,IE,binge,4.66
59478136,Chrome,binge,5.58
79135894,IE,drip,4.87
25571204,Firefox,binge,4.86
58915821,Safari,drip,2.49
76278839,Chrome,binge,2.11
2836746,Chrome,binge,2.53
40184974,Firefox,drip,2.97
45947530,Chrome,drip,7.66
73577031,Chrome,drip,2.56
76655075,Chrome,binge,3.07
91979727,Safari,binge,4.21
63968126,Chrome,binge,8.04
16512619,Firefox,drip,4.26
52419370,Firefox,drip,5.82
24876836,IE,binge,1.84
53255331,Chrome,drip,1.57
33214989,IE,drip,3.31
89316004,IE,drip,5.94
13759404,Firefox,binge,7.87
69904448,Safari,drip,4.8
60154508,Chrome,binge,10.31
82885758,Firefox,drip,6.87
37275463,Safari,drip,4.38
82590285,Safari,binge,4.37
99009063,IE,drip,6.64
1042349,IE,drip,3.8
60254573,Chrome,drip,5.47
20261645,Chrome,drip,3.88
82962865,Chrome,binge,6.11
25761860,IE,binge,7.76
88522955,Firefox,binge,1.66
77265398,Firefox,drip,4.09
43520920,Chrome,drip,4.77
95263302,Firefox,drip,2.47
88780457,Chrome,drip,5.98
90674020,Firefox,drip,4.25
96968097,Firefox,drip,0.94
97464252,IE,binge,4.83
6231370,IE,binge,1.54
