user_id,registration,country
79507504,2016-06-13,France
93923644,2016-06-15,Italy
94458926,2016-06-17,Germany
5489240,2016-06-13,Germany
9157305,2016-06-15,France
61503582,2016-06-14,France
33213042,2016-06-14,France
96931104,2016-06-17,Germany
126600,2016-06-15,Germany
95640861,2016-06-13,Germany
76977897,2016-06-16,France
42837133,2016-06-17,France
52900543,2016-06-13,France
16924367,2016-06-14,Italy
93963369,2016-06-16,Germany
28644353,2016-06-13,Germany
45871847,2016-06-16,Germany
67943236,2016-06-13,Germany
2762338,2016-06-17,Germany
78711698,2016-06-16,Germany
14100859,2016-06-17,Germany
72352880,2016-06-15,Germany
38342141,2016-06-15,France
2295595,2016-06-14,France
99252158,2016-06-13,Germany
18246775,2016-06-14,France
48294080,2016-06-16,Italy
87329039,2016-06-17,France
11212462,2016-06-14,Germany
90257247,2016-06-14,Germany
80938992,2016-06-16,France
30272441,2016-06-13,France
6882651,2016-06-15,France
59435156,2016-06-15,France
19455428,2016-06-14,Germany
57736579,2016-06-13,France
46562576,2016-06-15,Germany
82185513,2016-06-16,France
60956987,2016-06-16,Germany
95270826,2016-06-13,Germany
67335380,2016-06-15,France
98316185,2016-06-15,France
6265282,2016-06-14,France
71389430,2016-06-15,France
56437078,2016-06-13,Germany
74457234,2016-06-15,Germany
11803227,2016-06-16,Germany
51276687,2016-06-17,Germany
40974600,2016-06-13,Italy
32213068,2016-06-15,Germany
57806012,2016-06-13,Germany
54299461,2016-06-15,France
70790400,2016-06-17,France
35264887,2016-06-14,France
56588639,2016-06-13,France
8904846,2016-06-13,Germany
82136708,2016-06-16,France
83350136,2016-06-14,France
17033363,2016-06-14,Italy
93225339,2016-06-14,Germany
17733441,2016-06-15,Germany
82225812,2016-06-15,Italy
39328055,2016-06-14,Italy
41102404,2016-06-17,Germany
43891928,2016-06-16,Italy
80092363,2016-06-15,Germany
77263601,2016-06-14,Germany
79486143,2016-06-16,Italy
1287159,2016-06-17,Germany
95070082,2016-06-17,Germany
55206814,2016-06-13,Italy
29145132,2016-06-13,Germany
77871125,2016-06-16,Germany
5284952,2016-06-16,France
58395944,2016-06-14,Germany
93094218,2016-06-13,Germany
23530622,2016-06-14,France
36881622,2016-06-15,Germany
27009182,2016-06-13,Germany
51892232,2016-06-16,France
1188684,2016-06-16,France
53915237,2016-06-14,Germany
32280175,2016-06-14,Germany
75468357,2016-06-14,Germany
29864105,2016-06-14,Italy
90460171,2016-06-15,Germany
83522674,2016-06-15,France
8469281,2016-06-15,Germany
85737971,2016-06-14,Germany
38475136,2016-06-16,France
71562283,2016-06-17,Germany
35515439,2016-06-13,France
56971447,2016-06-13,France
16427399,2016-06-16,France
22703669,2016-06-14,France
64619852,2016-06-14,Germany
25206450,2016-06-13,Germany
32341759,2016-06-15,Germany
77512022,2016-06-13,France
49750874,2016-06-15,Germany
63259495,2016-06-13,France
41662932,2016-06-17,France
87650054,2016-06-13,France
32499645,2016-06-14,Germany
29300205,2016-06-14,Germany
91946585,2016-06-14,France
59035179,2016-06-16,Germany
87483671,2016-06-15,Germany
2877371,2016-06-17,France
92097785,2016-06-14,Germany
75384212,2016-06-15,France
39691739,2016-06-15,Italy
90931223,2016-06-15,Germany
44310101,2016-06-13,Germany
49454658,2016-06-15,France
23971963,2016-06-16,Germany
43096872,2016-06-16,Germany
67652027,2016-06-17,Germany
37884264,2016-06-15,Germany
75928726,2016-06-14,Germany
35055973,2016-06-16,Germany
11103257,2016-06-13,Germany
21917549,2016-06-16,France
88282653,2016-06-16,Germany
6549544,2016-06-13,France
42157479,2016-06-14,France
96181896,2016-06-16,France
78347295,2016-06-13,Germany
94604079,2016-06-17,Germany
94535572,2016-06-16,France
23045228,2016-06-17,Germany
26024380,2016-06-13,Germany
88247046,2016-06-14,Germany
29841520,2016-06-15,France
30583091,2016-06-15,Germany
17347262,2016-06-17,Italy
87448086,2016-06-16,Germany
2621155,2016-06-15,Germany
36643376,2016-06-15,Germany
88117670,2016-06-13,France
47113482,2016-06-14,France
64294483,2016-06-14,France
79139444,2016-06-16,Germany
85862295,2016-06-16,Germany
6156135,2016-06-16,Germany
38133605,2016-06-14,Germany
74720283,2016-06-13,France
95547694,2016-06-15,Germany
47268973,2016-06-15,Germany
41712653,2016-06-14,Germany
53630616,2016-06-14,Germany
82834432,2016-06-13,France
13796775,2016-06-15,Germany
10558897,2016-06-13,Italy
92750404,2016-06-13,Germany
99736939,2016-06-15,Italy
93955292,2016-06-16,France
55850007,2016-06-14,Germany
76686864,2016-06-13,France
79838942,2016-06-13,Germany
9020631,2016-06-13,France
30834677,2016-06-13,Germany
97897291,2016-06-15,Germany
13180633,2016-06-14,Germany
40950301,2016-06-15,France
10014307,2016-06-16,Italy
98621547,2016-06-16,Germany
545937,2016-06-17,Germany
50689557,2016-06-15,Germany
27231673,2016-06-13,Germany
51627414,2016-06-14,Germany
91578149,2016-06-13,France
29554766,2016-06-16,France
75401157,2016-06-16,France
40728609,2016-06-16,Germany
20466590,2016-06-17,France
12358031,2016-06-16,France
96936511,2016-06-13,France
21767788,2016-06-17,Germany
46937911,2016-06-16,France
14330650,2016-06-13,France
73149512,2016-06-14,France
35078788,2016-06-14,Germany
82142909,2016-06-16,France
7454557,2016-06-17,France
27333950,2016-06-14,France
44183942,2016-06-17,Germany
64459083,2016-06-15,Germany
79913771,2016-06-13,Germany
36332404,2016-06-17,Germany
83272517,2016-06-17,France
99678184,2016-06-14,France
31112888,2016-06-17,France
40148419,2016-06-13,Germany
25387376,2016-06-17,France
54695224,2016-06-14,France
589118,2016-06-15,France
19052623,2016-06-15,Germany
3044460,2016-06-13,Germany
55640002,2016-06-13,France
58761154,2016-06-15,Germany
94461497,2016-06-17,Germany
77284939,2016-06-15,France
85714257,2016-06-15,France
87324165,2016-06-15,Germany
45562081,2016-06-14,France
46772320,2016-06-14,France
21543807,2016-06-13,Germany
20710836,2016-06-16,Germany
97506934,2016-06-14,Germany
16438674,2016-06-14,Germany
90544142,2016-06-17,Germany
35018737,2016-06-16,Germany
85372306,2016-06-14,Germany
50546479,2016-06-16,Germany
72766936,2016-06-14,Germany
39884366,2016-06-17,France
89661035,2016-06-15,France
67509532,2016-06-17,Germany
80656822,2016-06-13,France
94025986,2016-06-16,Germany
65997849,2016-06-17,France
23867152,2016-06-13,Germany
95808004,2016-06-17,Germany
52389608,2016-06-13,Germany
71666799,2016-06-14,Germany
60879574,2016-06-16,Germany
96449266,2016-06-17,Italy
81133241,2016-06-17,France
89448235,2016-06-16,France
98233589,2016-06-14,Germany
95886149,2016-06-16,Germany
30954525,2016-06-15,Germany
24076889,2016-06-13,France
11874590,2016-06-13,Germany
16279649,2016-06-14,France
94894430,2016-06-14,France
87478101,2016-06-15,France
36394255,2016-06-17,Germany
38684821,2016-06-14,Germany
41156966,2016-06-15,France
79946006,2016-06-14,Germany
32931911,2016-06-18,Germany
5383074,2016-06-18,France
33734062,2016-06-18,Germany
1338398,2016-06-14,Germany
98554179,2016-06-14,France
7771592,2016-06-15,Germany
30639143,2016-06-14,Germany
70932421,2016-06-17,Germany
54452957,2016-06-17,France
70984979,2016-06-14,Germany
57416747,2016-06-17,Germany
60365477,2016-06-14,Germany
94963015,2016-06-18,France
55351896,2016-06-18,Germany
61074101,2016-06-18,Germany
88049727,2016-06-17,Italy
70468427,2016-06-16,France
85299406,2016-06-18,Germany
74745903,2016-06-14,France
28827740,2016-06-18,France
15771655,2016-06-17,Germany
63623514,2016-06-15,France
28275721,2016-06-17,Germany
35007736,2016-06-17,Germany
55229184,2016-06-14,Germany
60904048,2016-06-15,France
71764380,2016-06-16,Germany
22725156,2016-06-16,France
84144646,2016-06-17,Germany
22620671,2016-06-15,Germany
47734832,2016-06-18,France
80631085,2016-06-18,France
77441692,2016-06-15,France
49247118,2016-06-17,Germany
42925248,2016-06-14,France
71021591,2016-06-15,France
88401837,2016-06-15,Germany
17068461,2016-06-16,France
21674451,2016-06-15,Germany
75830532,2016-06-17,Germany
62413276,2016-06-17,France
51198787,2016-06-16,France
63323676,2016-06-15,France
91977515,2016-06-18,France
77474605,2016-06-14,France
37416352,2016-06-14,France
61703521,2016-06-16,Germany
25369521,2016-06-15,Germany
11105735,2016-06-15,France
88068511,2016-06-17,Italy
21877984,2016-06-16,France
86817410,2016-06-14,France
14595620,2016-06-14,Italy
71653882,2016-06-18,Germany
37015846,2016-06-14,Germany
52224412,2016-06-17,Germany
8132569,2016-06-15,France
59970832,2016-06-15,Germany
4080020,2016-06-15,France
14437825,2016-06-15,Germany
3004088,2016-06-16,France
12274092,2016-06-14,Germany
87722886,2016-06-17,France
68379717,2016-06-14,Germany
32314738,2016-06-18,Germany
83306170,2016-06-18,Germany
23338763,2016-06-15,France
80570666,2016-06-14,Germany
74708345,2016-06-14,Germany
96745293,2016-06-17,Germany
35899741,2016-06-14,France
35225527,2016-06-15,Germany
22133645,2016-06-14,France
26905944,2016-06-17,France
89962586,2016-06-14,Italy
46516380,2016-06-17,Germany
35365978,2016-06-14,France
84799342,2016-06-18,Germany
83260306,2016-06-15,France
53368159,2016-06-15,Germany
62195242,2016-06-16,France
3813795,2016-06-17,France
92250337,2016-06-18,France
2222876,2016-06-17,Germany
32885586,2016-06-15,Germany
74238599,2016-06-15,Germany
60217770,2016-06-18,France
25217321,2016-06-17,France
31527545,2016-06-18,Germany
24807698,2016-06-17,France
84294698,2016-06-14,Italy
70183277,2016-06-14,Germany
60573991,2016-06-18,Germany
86296025,2016-06-16,Germany
17908847,2016-06-14,France
14223390,2016-06-18,Germany
47254880,2016-06-14,France
19150056,2016-06-16,Germany
30793960,2016-06-18,Germany
22242397,2016-06-18,Germany
6665369,2016-06-18,Germany
21155520,2016-06-16,Germany
37633012,2016-06-14,France
3046312,2016-06-17,Germany
25177823,2016-06-15,Germany
51990257,2016-06-14,France
23458554,2016-06-15,France
2436054,2016-06-16,Germany
90180976,2016-06-17,Germany
47645180,2016-06-14,Germany
14784748,2016-06-15,Germany
71559932,2016-06-14,Germany
24692652,2016-06-14,France
63047748,2016-06-18,Germany
13019559,2016-06-18,Germany
33149349,2016-06-18,Germany
61693114,2016-06-17,France
42627144,2016-06-15,France
38101972,2016-06-15,Germany
3990680,2016-06-15,Germany
61679219,2016-06-15,France
84493283,2016-06-17,Germany
5805083,2016-06-18,Germany
32904929,2016-06-18,France
70320726,2016-06-17,France
19185511,2016-06-14,France
54105753,2016-06-14,Germany
61555168,2016-06-16,France
28940059,2016-06-16,France
6640679,2016-06-18,Germany
55152685,2016-06-14,Germany
40259216,2016-06-17,Germany
12031701,2016-06-17,Germany
89705587,2016-06-14,Italy
57095052,2016-06-17,Italy
72563588,2016-06-15,France
78836779,2016-06-14,Germany
52574449,2016-06-15,France
83845096,2016-06-17,France
48949638,2016-06-16,France
85900572,2016-06-14,Germany
51539613,2016-06-18,France
81999757,2016-06-15,France
10772391,2016-06-14,Germany
30170679,2016-06-18,France
41054036,2016-06-15,France
35240518,2016-06-14,France
4350233,2016-06-18,France
37995920,2016-06-16,Germany
32236767,2016-06-14,Germany
91499584,2016-06-16,Italy
30889795,2016-06-15,Germany
66498467,2016-06-14,Germany
23258277,2016-06-14,Italy
9784542,2016-06-15,France
44926198,2016-06-17,Germany
30963240,2016-06-17,France
4561729,2016-06-18,France
62675951,2016-06-17,Germany
33983111,2016-06-18,Germany
40553019,2016-06-14,France
58100938,2016-06-15,Germany
29851318,2016-06-17,France
36604762,2016-06-17,Germany
34960617,2016-06-18,Germany
6426365,2016-06-15,France
96991174,2016-06-16,Germany
36037803,2016-06-17,Germany
23737008,2016-06-15,France
12539441,2016-06-16,Italy
93567393,2016-06-14,France
8604986,2016-06-14,Germany
30627555,2016-06-16,France
62212872,2016-06-18,Germany
87456671,2016-06-16,Germany
10078351,2016-06-14,Germany
92032181,2016-06-15,Germany
24278866,2016-06-15,Germany
51438805,2016-06-14,Germany
79309272,2016-06-17,Germany
36963781,2016-06-17,Germany
42174972,2016-06-16,Germany
64167348,2016-06-18,Germany
62090935,2016-06-18,Germany
17225090,2016-06-16,France
76099881,2016-06-15,Germany
42109525,2016-06-18,France
59195060,2016-06-15,France
39840143,2016-06-18,Germany
86871652,2016-06-14,France
55722839,2016-06-14,Germany
58907516,2016-06-18,France
82731865,2016-06-15,Germany
38887000,2016-06-16,France
98848419,2016-06-14,Germany
59028732,2016-06-16,France
29028564,2016-06-16,Germany
55311441,2016-06-17,Germany
92702761,2016-06-15,Italy
70901330,2016-06-15,France
97343120,2016-06-15,Germany
44294283,2016-06-16,France
70040452,2016-06-14,France
59056941,2016-06-16,Germany
24998485,2016-06-17,Germany
87598069,2016-06-16,France
28911535,2016-06-18,Germany
45636389,2016-06-18,Germany
66848890,2016-06-15,Germany
14013372,2016-06-15,Germany
31202831,2016-06-14,France
71545168,2016-06-15,Germany
76671155,2016-06-18,Germany
13310501,2016-06-18,Italy
80284878,2016-06-17,Germany
95171290,2016-06-15,Germany
99577098,2016-06-16,Germany
27253148,2016-06-17,Germany
22677330,2016-06-16,Germany
85871271,2016-06-15,Germany
89064833,2016-06-16,Germany
40021680,2016-06-15,Germany
81501759,2016-06-16,Germany
93822100,2016-06-15,Germany
28959529,2016-06-18,Germany
93051730,2016-06-16,France
99649247,2016-06-14,France
54685071,2016-06-15,Germany
70501839,2016-06-14,France
36727552,2016-06-14,France
19887068,2016-06-15,Germany
12758765,2016-06-14,Germany
9456935,2016-06-15,France
52532235,2016-06-15,Germany
48319,2016-06-17,France
19482088,2016-06-15,Italy
18274405,2016-06-18,Germany
25230719,2016-06-18,France
9354530,2016-06-17,France
97492759,2016-06-14,Germany
62887523,2016-06-16,Germany
41567174,2016-06-16,France
17912747,2016-06-16,Germany
58845895,2016-06-15,Germany
62296258,2016-06-15,France
67713033,2016-06-18,France
11226500,2016-06-15,Germany
86052647,2016-06-15,Germany
28548787,2016-06-14,Italy
73496675,2016-06-14,France
36116456,2016-06-15,France
99161162,2016-06-15,Germany
57781775,2016-06-18,France
72325956,2016-06-15,Germany
37753197,2016-06-18,Germany
29488436,2016-06-16,Germany
12587399,2016-06-16,Germany
65681731,2016-06-15,Germany
43508487,2016-06-15,Italy
71659178,2016-06-14,France
27736850,2016-06-14,Italy
35957056,2016-06-14,France
88137250,2016-06-14,Germany
87929347,2016-06-15,Germany
91093038,2016-06-16,Germany
11216464,2016-06-18,Germany
58892285,2016-06-16,Germany
16396868,2016-06-17,France
70776774,2016-06-17,Germany
36412743,2016-06-15,Germany
52870356,2016-06-18,Germany
70784360,2016-06-18,Germany
66185479,2016-06-17,France
77537184,2016-06-16,Germany
68447679,2016-06-18,France
27531702,2016-06-16,Germany
17877887,2016-06-18,France
65955276,2016-06-16,Italy
8221790,2016-06-17,France
68773870,2016-06-14,Germany
48983565,2016-06-18,France
70134319,2016-06-15,Germany
46513019,2016-06-17,France
96285020,2016-06-16,France
65757349,2016-06-14,Germany
39250419,2016-06-16,Italy
45910879,2016-06-15,France
85526332,2016-06-18,France
1271197,2016-06-17,France
78428133,2016-06-16,France
49976978,2016-06-17,Italy
92074250,2016-06-18,Germany
80309315,2016-06-15,France
5844726,2016-06-15,Germany
51440812,2016-06-14,Italy
80787634,2016-06-14,Italy
53323277,2016-06-16,Germany
76411824,2016-06-18,Germany
39487611,2016-06-16,Germany
69057363,2016-06-14,Germany
47641196,2016-06-15,France
93166123,2016-06-15,Germany
66933992,2016-06-16,Germany
55483817,2016-06-14,France
32486941,2016-06-16,France
34906523,2016-06-18,Italy
51039363,2016-06-15,France
25425408,2016-06-18,Germany
83186795,2016-06-15,Germany
51815781,2016-06-17,Germany
40888950,2016-06-17,Germany
38462063,2016-06-14,France
86412319,2016-06-16,Germany
86735967,2016-06-18,Germany
71888020,2016-06-16,Germany
10467270,2016-06-14,Germany
22072416,2016-06-15,Germany
81018604,2016-06-17,France
47710568,2016-06-16,France
71198142,2016-06-18,Germany
92598077,2016-06-17,Germany
83172218,2016-06-16,France
57594286,2016-06-18,France
55655412,2016-06-15,Germany
22623180,2016-06-16,Germany
15955476,2016-06-17,France
43364427,2016-06-18,Germany
40766703,2016-06-18,France
4607990,2016-06-15,France
90869162,2016-06-16,Germany
70273709,2016-06-14,Germany
48708824,2016-06-14,France
86775416,2016-06-14,Germany
81018644,2016-06-17,Germany
18619425,2016-06-14,France
9057016,2016-06-18,Germany
39641478,2016-06-16,France
58115439,2016-06-17,France
52974748,2016-06-18,France
5186694,2016-06-17,Germany
48079176,2016-06-14,France
19530320,2016-06-17,Italy
4889376,2016-06-18,Germany
42906039,2016-06-15,France
22509835,2016-06-15,Germany
42639539,2016-06-17,Germany
28828941,2016-06-14,Germany
21295314,2016-06-14,France
82481743,2016-06-18,Germany
87657863,2016-06-17,France
91470749,2016-06-14,Germany
38291916,2016-06-14,Germany
80642337,2016-06-18,Germany
47118614,2016-06-14,Germany
56560146,2016-06-14,Germany
46937107,2016-06-14,Germany
17081349,2016-06-18,Germany
69771814,2016-06-15,Germany
48333185,2016-06-18,France
11635573,2016-06-18,France
69947816,2016-06-18,France
50166590,2016-06-16,Germany
8674629,2016-06-17,Germany
75298286,2016-06-17,France
38434927,2016-06-15,Germany
53019745,2016-06-16,France
7767013,2016-06-14,France
38012824,2016-06-17,Italy
70504086,2016-06-18,Germany
22618917,2016-06-14,France
66566704,2016-06-16,Germany
14287136,2016-06-17,France
10889852,2016-06-16,Germany
97655617,2016-06-15,France
61972907,2016-06-18,Germany
74247656,2016-06-17,France
18533995,2016-06-15,France
39656624,2016-06-15,France
90136847,2016-06-16,France
56245185,2016-06-14,Germany
34701882,2016-06-18,France
89816200,2016-06-16,Germany
27774726,2016-06-18,Germany
8888743,2016-06-14,Italy
34607269,2016-06-14,Italy
18351946,2016-06-16,Germany
68215372,2016-06-15,France
25543016,2016-06-14,France
11252977,2016-06-15,France
75104408,2016-06-17,Italy
62000954,2016-06-16,Italy
87492572,2016-06-15,France
24149745,2016-06-17,Italy
27832600,2016-06-18,France
52772094,2016-06-18,France
12127444,2016-06-18,Germany
56913849,2016-06-15,France
16006552,2016-06-14,France
87837061,2016-06-17,Germany
93576379,2016-06-15,France
45945908,2016-06-15,Germany
14007322,2016-06-15,Germany
1713509,2016-06-18,Germany
70977389,2016-06-15,France
59798324,2016-06-17,Germany
11595655,2016-06-16,Germany
17750240,2016-06-18,France
78824666,2016-06-15,Germany
68593955,2016-06-18,France
84782172,2016-06-17,France
89512919,2016-06-16,Germany
50586366,2016-06-15,Germany
79863937,2016-06-17,France
5970267,2016-06-16,Italy
98941941,2016-06-14,France
80760121,2016-06-16,France
53198053,2016-06-18,Germany
62018029,2016-06-17,Germany
95580350,2016-06-17,France
48224204,2016-06-18,France
21768552,2016-06-16,Germany
53127330,2016-06-18,Germany
22253360,2016-06-16,Germany
47956801,2016-06-15,Italy
29759338,2016-06-16,Germany
10097110,2016-06-18,Italy
66773060,2016-06-18,Germany
67948581,2016-06-16,Germany
28767349,2016-06-15,France
34513518,2016-06-16,Italy
8402714,2016-06-14,France
34568740,2016-06-16,Germany
29499055,2016-06-14,Italy
95090700,2016-06-16,Italy
23185918,2016-06-18,France
32551155,2016-06-14,France
60412713,2016-06-18,Germany
42261063,2016-06-16,Germany
51533312,2016-06-15,France
4969142,2016-06-18,Germany
84512769,2016-06-15,Germany
95564352,2016-06-15,Germany
53731530,2016-06-15,France
50265104,2016-06-14,France
65020437,2016-06-17,France
54204748,2016-06-14,France
87992623,2016-06-14,Germany
89000931,2016-06-16,Germany
12235573,2016-06-14,France
98116831,2016-06-14,France
83141504,2016-06-15,France
88375693,2016-06-15,Germany
73026497,2016-06-14,France
40982953,2016-06-16,Germany
7608669,2016-06-14,France
85984290,2016-06-14,France
32565508,2016-06-17,France
21201914,2016-06-16,France
76797611,2016-06-15,France
23396208,2016-06-15,France
34395867,2016-06-14,France
83593470,2016-06-15,France
42505825,2016-06-14,Germany
77927758,2016-06-18,France
10956326,2016-06-15,Germany
25576757,2016-06-15,Germany
30567246,2016-06-18,Germany
70480115,2016-06-14,France
46677019,2016-06-16,Germany
14637016,2016-06-16,Germany
29282185,2016-06-14,Germany
96740663,2016-06-15,France
93526539,2016-06-16,France
10907442,2016-06-15,Germany
50054903,2016-06-16,France
36145318,2016-06-18,Germany
35787368,2016-06-17,Italy
51662978,2016-06-15,Germany
23816824,2016-06-16,Germany
98670535,2016-06-18,Germany
87255166,2016-06-17,France
83424186,2016-06-16,Italy
1757740,2016-06-14,France
16679743,2016-06-14,France
24949002,2016-06-14,Germany
63380048,2016-06-16,Germany
49099259,2016-06-15,France
35808820,2016-06-14,Germany
55958894,2016-06-14,France
52027409,2016-06-15,France
53338861,2016-06-16,Germany
79106901,2016-06-18,France
93797247,2016-06-15,Germany
65011260,2016-06-18,France
17238771,2016-06-16,France
46554901,2016-06-18,Germany
41780774,2016-06-17,Germany
19106414,2016-06-14,Germany
61364356,2016-06-14,Germany
35902473,2016-06-14,France
20657701,2016-06-18,Germany
67912006,2016-06-16,Germany
47150371,2016-06-15,Germany
30961433,2016-06-15,Italy
79068100,2016-06-15,Germany
72518585,2016-06-14,Germany
84474721,2016-06-18,France
89548091,2016-06-15,Italy
53347391,2016-06-15,Germany
59025722,2016-06-16,Germany
9883150,2016-06-18,Germany
16353777,2016-06-15,France
56363183,2016-06-16,France
8788432,2016-06-16,France
14964508,2016-06-18,France
61930472,2016-06-18,Germany
86445447,2016-06-15,France
15194312,2016-06-17,Germany
99574232,2016-06-17,Italy
16657515,2016-06-17,France
1240819,2016-06-16,Italy
80724108,2016-06-15,Germany
20468671,2016-06-18,France
7558514,2016-06-14,Italy
32414789,2016-06-18,France
25274762,2016-06-15,France
86436265,2016-06-16,Germany
76272311,2016-06-17,Germany
34552851,2016-06-16,France
83842303,2016-06-17,France
37158026,2016-06-14,France
26822102,2016-06-15,Germany
83468399,2016-06-15,France
8307957,2016-06-18,France
6107095,2016-06-18,France
8992259,2016-06-18,France
50900874,2016-06-17,France
37771501,2016-06-17,France
94826559,2016-06-15,Germany
71732348,2016-06-17,France
21330922,2016-06-16,Germany
21033826,2016-06-15,France
96244206,2016-06-18,Italy
91682367,2016-06-14,Germany
53716663,2016-06-14,Germany
44568220,2016-06-16,Germany
25881335,2016-06-17,Germany
25592453,2016-06-16,Germany
32730146,2016-06-17,France
66223729,2016-06-18,Germany
57929029,2016-06-15,Italy
71925887,2016-06-14,Italy
38616671,2016-06-14,Germany
98672158,2016-06-18,Germany
24204468,2016-06-16,France
36133950,2016-06-17,Germany
77956158,2016-06-14,France
3947837,2016-06-18,Italy
4108476,2016-06-14,France
30798454,2016-06-15,France
5747310,2016-06-15,Germany
83366644,2016-06-17,Italy
2007519,2016-06-17,France
95140303,2016-06-18,Germany
70860687,2016-06-15,France
85725492,2016-06-18,France
30838165,2016-06-18,Germany
18392601,2016-06-18,France
98466095,2016-06-14,Germany
91586469,2016-06-15,Germany
29570946,2016-06-16,Germany
71175392,2016-06-15,France
79885933,2016-06-18,France
11189548,2016-06-14,Germany
75117045,2016-06-16,Germany
70399060,2016-06-17,France
78875554,2016-06-14,France
63830393,2016-06-16,France
9672839,2016-06-16,France
11758713,2016-06-18,Germany
71068931,2016-06-16,France
48030727,2016-06-18,France
97422815,2016-06-16,France
55707305,2016-06-17,France
97719153,2016-06-16,France
51688264,2016-06-14,Germany
75121599,2016-06-15,Germany
1535652,2016-06-15,France
18390825,2016-06-18,France
45608994,2016-06-16,France
55404883,2016-06-15,Germany
17819803,2016-06-16,Germany
91506151,2016-06-14,Germany
40883455,2016-06-17,France
28299936,2016-06-17,Germany
80087725,2016-06-14,Germany
30106974,2016-06-18,Germany
91231068,2016-06-17,Germany
72317631,2016-06-14,Italy
27832726,2016-06-14,France
93644267,2016-06-16,France
4107884,2016-06-18,Germany
6259806,2016-06-18,France
21611071,2016-06-18,Germany
15227960,2016-06-15,Germany
38324646,2016-06-14,Germany
68040592,2016-06-17,Germany
76729152,2016-06-15,Germany
30783044,2016-06-18,Germany
53602038,2016-06-16,Germany
46580943,2016-06-14,France
49121509,2016-06-15,Germany
25539211,2016-06-17,Germany
26763037,2016-06-14,France
85165719,2016-06-16,Germany
61346585,2016-06-16,Germany
90903765,2016-06-17,Germany
14457714,2016-06-14,Germany
55750022,2016-06-17,France
37183051,2016-06-16,Germany
90687802,2016-06-16,France
75773987,2016-06-15,Germany
28622753,2016-06-16,Germany
53165018,2016-06-17,France
39134732,2016-06-17,France
51688950,2016-06-18,Germany
46309470,2016-06-15,Italy
77349784,2016-06-17,Italy
82633978,2016-06-16,France
79512548,2016-06-14,Germany
33608065,2016-06-15,Germany
92343797,2016-06-17,France
3282506,2016-06-18,France
57937281,2016-06-15,France
18151599,2016-06-16,Germany
37718386,2016-06-15,Germany
19082877,2016-06-17,France
67544223,2016-06-15,France
24402572,2016-06-18,France
2917613,2016-06-18,France
34824602,2016-06-18,Germany
166139,2016-06-17,France
81011452,2016-06-18,Germany
11194034,2016-06-15,Germany
64823744,2016-06-16,Germany
60063850,2016-06-18,Germany
358831,2016-06-18,France
44473554,2016-06-17,Germany
68113959,2016-06-18,Germany
59133243,2016-06-15,Italy
56286410,2016-06-15,Germany
75498862,2016-06-16,France
5952008,2016-06-18,France
82866635,2016-06-16,Germany
46931465,2016-06-18,Germany
8042601,2016-06-16,France
39637309,2016-06-15,France
12593085,2016-06-15,Germany
68139574,2016-06-17,France
72536031,2016-06-18,Germany
6940673,2016-06-14,Germany
84854916,2016-06-14,Germany
87037091,2016-06-15,France
68978662,2016-06-18,France
36161906,2016-06-15,Germany
6852248,2016-06-16,Italy
92360991,2016-06-15,France
97042257,2016-06-17,Germany
62627257,2016-06-19,France
45483269,2016-06-18,France
26156449,2016-06-18,France
78106360,2016-06-17,France
21030346,2016-06-16,Germany
33026994,2016-06-15,France
80757736,2016-06-17,Italy
52934354,2016-06-16,Germany
72823466,2016-06-17,Germany
79570310,2016-06-16,Germany
43164506,2016-06-19,France
10238148,2016-06-17,France
16839947,2016-06-18,Germany
96190169,2016-06-16,France
59986073,2016-06-17,Germany
74829941,2016-06-15,Germany
11592645,2016-06-18,France
82580221,2016-06-18,France
72857717,2016-06-19,Germany
98513525,2016-06-16,Germany
66396081,2016-06-16,Germany
64018666,2016-06-15,Germany
57840330,2016-06-17,Germany
30455510,2016-06-15,Germany
88242819,2016-06-16,Germany
92333084,2016-06-16,Germany
95807801,2016-06-19,Germany
33524304,2016-06-17,France
54569383,2016-06-16,Germany
93431180,2016-06-19,Germany
60378243,2016-06-15,Germany
35620958,2016-06-15,France
90905339,2016-06-19,Italy
10923814,2016-06-16,Germany
66479341,2016-06-16,Italy
28439949,2016-06-16,Germany
13196123,2016-06-17,France
60034864,2016-06-18,Germany
92485593,2016-06-15,Germany
25779238,2016-06-19,France
81624164,2016-06-17,France
56053195,2016-06-16,Germany
57277731,2016-06-15,Germany
41900813,2016-06-16,France
62495892,2016-06-19,France
24392087,2016-06-19,France
61748478,2016-06-19,France
46811291,2016-06-15,Germany
22890950,2016-06-16,France
63163884,2016-06-19,France
11944009,2016-06-19,Germany
83982862,2016-06-17,France
88682813,2016-06-15,Germany
49674726,2016-06-19,Germany
54515526,2016-06-18,France
75946945,2016-06-18,Germany
21141369,2016-06-17,Germany
59742252,2016-06-16,Germany
52722203,2016-06-18,Germany
34316659,2016-06-15,France
76021487,2016-06-16,Germany
30699481,2016-06-18,France
87461866,2016-06-15,Germany
46393528,2016-06-19,Germany
72115789,2016-06-16,Italy
91760854,2016-06-19,Italy
60770653,2016-06-19,Germany
12780734,2016-06-16,Germany
1365616,2016-06-19,Italy
54079690,2016-06-18,France
46173040,2016-06-19,France
72566648,2016-06-19,France
8081559,2016-06-16,France
3906698,2016-06-17,France
97861787,2016-06-16,Germany
41280652,2016-06-16,France
